,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
293,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20c7290>,,21,False,False,False,
294,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20bb970>,,21,False,False,False,
295,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2sc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a4180>,,21,False,False,False,
296,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af291bba0>,,21,False,False,False,
297,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20c5f80>,,21,False,False,False,
298,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20a49f0>,,21,False,False,False,
299,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af3233f60>,,21,False,False,False,
300,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C(=O)C([H])=C([H])C2=O)N1[H],<fegrow.package.RMol object at 0x151af25ce480>,,21,False,False,False,
301,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OS(=O)(=O)N([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20c5f30>,,21,False,False,False,
302,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N2C(=O)c3c([H])c([H])c([H])c([H])c3C2=O)N1[H],<fegrow.package.RMol object at 0x151af20a6390>,,21,False,False,False,
303,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C(F)(F)P(=O)(O[H])O[H])N1[H],<fegrow.package.RMol object at 0x151adf2f0fe0>,5.99459,21,True,True,False,
304,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])nc(OC([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a67a0>,,21,False,False,False,
305,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc(N([H])[H])nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20bbc40>,,21,False,False,False,
306,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2nc3c([H])c(C(=O)N([H])[H])c([H])c([H])c3n2[H])N1[H],<fegrow.package.RMol object at 0x151af20a5620>,,21,False,False,False,
307,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2nc([H])c([H])n2C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20a7790>,,21,False,False,False,
308,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20c7560>,,21,False,False,False,
309,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])c2c([H])c([H])c(F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2910860>,,21,False,False,False,
310,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2oc([H])nc2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af264fdd0>,,21,False,False,False,
311,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])c2c([H])nc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25ccae0>,,21,False,False,False,
312,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(=O)N([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af205dcb0>,,21,False,False,False,
313,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2nc([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2079c10>,,21,False,False,False,
314,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])nc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2b96e80>,,21,False,False,False,
315,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])S[H])N1[H],<fegrow.package.RMol object at 0x151af205e020>,,21,False,False,False,
316,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C2([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2912ca0>,,21,False,False,False,
317,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261dee0>,,21,False,False,False,
318,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)OC([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af1fbdb20>,,21,False,False,False,
319,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a41d0>,,21,False,False,False,
320,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(O[H])c(O[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a65c0>,,21,False,False,False,
321,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C([H])=C([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2048450>,,21,False,False,False,
322,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af205eac0>,,21,False,False,False,
323,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20b8d60>,,21,False,False,False,
324,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(C([H])([H])O[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2048db0>,,21,False,False,False,
325,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC2([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2078860>,,21,False,False,False,
326,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(S(=O)(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20492b0>,,21,False,False,False,
327,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2nc([H])n([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af204a660>,,21,False,False,False,
328,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])c2c([H])c([H])nc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af204a480>,,21,False,False,False,
329,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af204ac50>,,21,False,False,False,
330,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af21db420>,,21,False,False,False,
331,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])F)N1[H],<fegrow.package.RMol object at 0x151af2919fd0>,,21,False,False,False,
332,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])nc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24bab60>,,21,False,False,False,
333,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])c2c([H])c([H])nc([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2039170>,,21,False,False,False,
334,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2nc([H])c([H])n2[H])N1[H],<fegrow.package.RMol object at 0x151af20260c0>,,21,False,False,False,
335,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c([H])c(Cl)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2026de0>,,21,False,False,False,
336,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25f4ea0>,,21,False,False,False,
337,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2024e00>,,21,False,False,False,
338,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(=O)N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af204bb50>,,21,False,False,False,
339,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c([H])c(C(=O)N([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a4f90>,,21,False,False,False,
340,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H])N1[H],<fegrow.package.RMol object at 0x151af2025080>,,21,False,False,False,
341,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])c([H])nc([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af205d9e0>,,21,False,False,False,
342,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(n2c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2027830>,,21,False,False,False,
343,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2025f80>,,21,False,False,False,
344,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])n2nc(OC([H])([H])[H])oc2=O)N1[H],<fegrow.package.RMol object at 0x151af205dfd0>,,21,False,False,False,
345,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])S(=O)(=O)C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2006b10>,,21,False,False,False,
346,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])[C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af205db20>,,21,False,False,False,
347,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2026570>,,21,False,False,False,
348,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(=O)OC([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20a5ee0>,,21,False,False,False,
349,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c(Cl)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2005490>,,21,False,False,False,
350,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(N([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af205fd80>,,21,False,False,False,
351,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af28f6160>,,21,False,False,False,
352,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25f4db0>,,21,False,False,False,
353,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c(C(F)(F)F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2025260>,,21,False,False,False,
354,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2026520>,,21,False,False,False,
355,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2005f80>,,21,False,False,False,
356,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C(=O)N([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af25ccc70>,,21,False,False,False,
357,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23542c0>,,21,False,False,False,
358,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(n2nc([H])nc2[H])N1[H],<fegrow.package.RMol object at 0x151af2b94540>,,21,False,False,False,
359,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])([H])F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af205ca40>,,21,False,False,False,
360,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])c([H])c([H])c([H])c2C(=O)N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2354ea0>,,21,False,False,False,
361,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C(=O)N([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af20c43b0>,,21,False,False,False,
362,[H]C#CC([H])([H])O[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(=N[H])N1[H],<fegrow.package.RMol object at 0x151af205e070>,,21,False,False,False,
363,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nnn([H])n2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af261e7f0>,,21,False,False,False,
364,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2356840>,,21,False,False,False,
365,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C#Cc2c([H])nc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20a7010>,,21,False,False,False,
366,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])P(=O)(O[H])O[H])N1[H],<fegrow.package.RMol object at 0x151af1fbdad0>,,21,False,False,False,
367,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2c([H])c([H])c(Cl)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2007e20>,,21,False,False,False,
368,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23c4450>,,21,False,False,False,
369,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2354a40>,,21,False,False,False,
370,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nn(C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20048b0>,,21,False,False,False,
371,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23c4860>,,21,False,False,False,
372,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2005c60>,,21,False,False,False,
373,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@]2([H])N=C(N([H])[H])OC2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af1fbcc20>,,21,False,False,False,
374,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af205f560>,,21,False,False,False,
375,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C2=NC([H])([H])C([H])([H])N2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2006ca0>,,21,False,False,False,
376,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])C([H])([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af2357010>,,21,False,False,False,
377,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)C(F)(F)F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23575b0>,,21,False,False,False,
378,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c3nc([H])c([H])c([H])c3c2[H])N1[H],<fegrow.package.RMol object at 0x151af2630e50>,,21,False,False,False,
379,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]2([H])N([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af204b380>,,21,False,False,False,
380,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23c7fb0>,,21,False,False,False,
381,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23f3f10>,,21,False,False,False,
382,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20b88b0>,,21,False,False,False,
383,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](SC(F)(F)F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2048860>,,21,False,False,False,
384,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2332520>,,21,False,False,False,
385,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(C([H])([H])N([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2332c50>,,21,False,False,False,
386,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c([H])c(C(F)(F)F)n2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af204abb0>,,21,False,False,False,
387,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2d536f0>,,21,False,False,False,
388,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2332d40>,,21,False,False,False,
389,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2360ae0>,,21,False,False,False,
