,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
292,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])N([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca759e40>,,32,False,False,False,
293,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca76a480>,,32,False,False,False,
294,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([C@@]3([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147b7d3f9260>,,32,False,False,False,
295,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)c3sc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca743fb0>,,32,False,False,False,
296,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf9a8e0>,,32,False,False,False,
297,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca758540>,,32,False,False,False,
298,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca742ac0>,,32,False,False,False,
299,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca734310>,,32,False,False,False,
300,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C(=O)C([H])=C([H])C3=O)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72ac50>,,32,False,False,False,
301,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OS(=O)(=O)N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcacc49f0>,,32,False,False,False,
302,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])N3C(=O)c4c([H])c([H])c([H])c([H])c4C3=O)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64d210>,,32,False,False,False,
303,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(F)(F)P(=O)(O[H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca734810>,,32,False,False,False,
304,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])nc(OC([H])([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca665b70>,,32,False,False,False,
305,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc(N([H])[H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca735ad0>,,32,False,False,False,
306,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc4c([H])c(C(=O)N([H])[H])c([H])c([H])c4n3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca735f80>,,32,False,False,False,
307,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c([H])n3C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca636cf0>,,32,False,False,False,
308,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca736c50>,,32,False,False,False,
309,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6666b0>,,32,False,False,False,
310,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3oc([H])nc3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca736750>,,32,False,False,False,
311,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])c3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca740680>,,32,False,False,False,
312,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca7687c0>,,32,False,False,False,
313,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)c3nc([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca71ccc0>,,32,False,False,False,
314,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(Oc3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca71cb80>,,32,False,False,False,
315,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])S[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca71d2b0>,,32,False,False,False,
316,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca735300>,,32,False,False,False,
317,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca71cc20>,,32,False,False,False,
318,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)OC([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca637420>,,32,False,False,False,
319,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca705850>,,32,False,False,False,
320,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(O[H])c(O[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca705620>,,32,False,False,False,
321,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)C([H])=C([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca705bc0>,,32,False,False,False,
322,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca707fb0>,,32,False,False,False,
323,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab2d620>,,32,False,False,False,
324,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(C([H])([H])O[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca637d30>,,32,False,False,False,
325,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC3([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca769f30>,,32,False,False,False,
326,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6d9d50>,,32,False,False,False,
327,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3nc([H])n([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca758360>,,32,False,False,False,
328,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca736250>,,32,False,False,False,
329,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(Oc3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6d9e90>,,32,False,False,False,
330,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb281850>,,32,False,False,False,
331,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca7699e0>,,32,False,False,False,
332,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])c3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaf9a7a0>,,32,False,False,False,
333,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca7694e0>,,32,False,False,False,
334,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c([H])n3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6dae80>,,32,False,False,False,
335,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(Oc3c([H])c([H])c([H])c(Cl)c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca76bbf0>,,32,False,False,False,
336,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca68c4f0>,,32,False,False,False,
337,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72b240>,,32,False,False,False,
338,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C(=O)N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca68d3f0>,,32,False,False,False,
339,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(C(=O)N([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca707bf0>,,32,False,False,False,
340,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])(P(=O)(O[H])O[H])P(=O)(O[H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab94c20>,,32,False,False,False,
341,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])c3c([H])c([H])nc([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb21e2f0>,,32,False,False,False,
342,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-n3c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab95e40>,,32,False,False,False,
343,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab96570>,,32,False,False,False,
344,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])n3nc(OC([H])([H])[H])oc3=O)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca667330>,,32,False,False,False,
345,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])S(=O)(=O)C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64ef70>,,32,False,False,False,
346,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])N([H])[C@@]3([H])C([H])([H])[C@@]3([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca637ce0>,,32,False,False,False,
347,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(-c4c([H])c([H])c([H])c([H])c4[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca634540>,,32,False,False,False,
348,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C(=O)OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab978d0>,,32,False,False,False,
349,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(Oc3c([H])c([H])c(Cl)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac78c20>,,32,False,False,False,
350,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(N([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb1440>,,32,False,False,False,
351,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcaa71300>,,32,False,False,False,
352,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb0f90>,,32,False,False,False,
353,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c(C(F)(F)F)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb1f80>,,32,False,False,False,
354,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca741620>,,32,False,False,False,
355,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(S(=O)(=O)N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6dac00>,,32,False,False,False,
356,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C(=O)N([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb2b60>,,32,False,False,False,
357,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb7c2ca0>,,32,False,False,False,
358,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-n3nc([H])nc3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72bce0>,,32,False,False,False,
359,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(OC([H])([H])C([H])([H])F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabdc450>,,32,False,False,False,
360,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])c3c([H])c([H])c([H])c([H])c3C(=O)N([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabdcb30>,,32,False,False,False,
361,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])C(=O)N([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac04720>,,32,False,False,False,
362,[H]C#CC([H])([H])Oc1c([H])c([H])c(C2(c3c([H])c([H])c([H])c([H])c3[H])C(=O)N(C([H])([H])[H])C(=N[H])N2[H])c([H])c1[H],<fegrow.package.RMol object at 0x147dca76ba10>,,32,False,False,False,
363,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nnn([H])n3)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac05490>,,32,False,False,False,
364,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca706340>,,32,False,False,False,
365,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C#Cc3c([H])nc([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb3ba0>,,32,False,False,False,
366,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])P(=O)(O[H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab94630>,,32,False,False,False,
367,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac05bc0>,,32,False,False,False,
368,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcb7c0a40>,,32,False,False,False,
369,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])C3([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab96de0>,,32,False,False,False,
370,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nn(C([H])([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac06f20>,,32,False,False,False,
371,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca68d440>,,32,False,False,False,
372,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac18090>,,32,False,False,False,
373,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([C@]3([H])N=C(N([H])[H])OC3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac187c0>,,32,False,False,False,
374,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c(N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac068e0>,,32,False,False,False,
375,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C3=NC([H])([H])C([H])([H])N3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcab97060>,,32,False,False,False,
376,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])O[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac19940>,,32,False,False,False,
377,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)C(F)(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca666fc0>,,32,False,False,False,
378,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c4nc([H])c([H])c([H])c4c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac1a1b0>,,32,False,False,False,
379,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([C@@]3([H])N([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac1a980>,,32,False,False,False,
380,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(SC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca64c8b0>,,32,False,False,False,
381,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca72b1f0>,,32,False,False,False,
382,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb3a10>,,32,False,False,False,
383,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(SC(F)(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac1b970>,,32,False,False,False,
384,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])(N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca6da2a0>,,32,False,False,False,
385,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3c([H])c([H])c([H])c(C([H])([H])N([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcabb3740>,,32,False,False,False,
386,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(-c3nc([H])c([H])c(C(F)(F)F)n3)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac598f0>,,32,False,False,False,
387,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C([H])([H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dcac1a200>,,32,False,False,False,
388,[H]N=C1N(C([H])([H])[H])C(=O)C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x147dca741f80>,,32,False,False,False,
